,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,mobile,tag,shisiwu,date
4,14921709,6954545,827,6,5.0,0,回***,太原富力铂尔曼酒店隔离费标准过高,首先，国外务工人员回国，我们坚决拥护和支持14天的闭环隔离政策！但是据了解，天津，上海，成都，长沙等为境外回国人员提供的<label ...,1653977262,59.49.104.*,待回复,待回复,未交办,0,0,太原市委书记韦韬,求助,旅游,手机浏览器,,,,,0,1,,,,,,,0,0,1654069502, 山西省 太原市,,,False,2022-05-31
5,14921299,6346502,3490,6,10.0,116,9***,关于直播间卖货,加了之后我说退款吧我等不了了，经理跟我说你放心，公司财务通过我就把钱给你月底之前一定让钱到你手，如果不给我自己掏钱也得把钱给你，头几天我寻思问问啥情况了给他们的助理和经理都打过打电话，发过微信也不接也...,1653975512,220.195.70.*,已办理,已办理,线下交办,0,0,岫岩满族自治县委书记,求助,文娱,微信小程序,,,,,0,1,0.0,,,,,,0,1,1654069502, 浙江省 杭州市,,,False,2022-05-31
6,14920845,2285838,2490,1,5.0,0,W***,端午节许昌回柘城政策,需要隔离么？48小时绿码,1653973425,39.144.28.*,已办理,已办理,线下交办,0,0,柘城县委书记,咨询,旅游,微信小程序,,,,,0,1,,,,,,,0,0,1653998089, 北京市,,,False,2022-05-31
7,14920802,6925294,1029,2,2.0,0,读***,酒店入住时负责人态度恶劣,本人省外返回合肥，提前报备并根据相关规定入住隔离酒店，在到**酒店合肥滁州路大东门店地铁站店下车后，询问政府派驻酒店负责工作人问题时，...,1653973225,36.5.112.*,待回复,待回复,未交办,0,0,合肥市委书记虞爱华,投诉,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1653977200, 安徽省 合肥市,,,False,2022-05-31
8,14919923,5181008,544,2,7.0,0,轰***,鑫界王府拆违建,鑫界王府小区高层业主投诉隔离围栏围墙是违建，严重侵犯高层业主对小区公共空间，公共道路，公共设施，公共绿地，业主从16年开始到现在不间断...,1653969455,218.12.12.*,办理中,待回复,线上交办,0,0,河北省省长王正谱,投诉,城建,微信小程序,,,,,0,1,1.0,,,,,,0,1,1654147767, 河北省 石家庄市,,,False,2022-05-31
9,14919911,6953333,2209,2,7.0,0,W***,中兴路口人行道,中兴路口原本是一个直通路口，现在从发展大道与中兴路口做了中央隔离带，中兴路直行通道封闭。同时，在购房时，开发商承诺在新都汇小区门口会留...,1653969404,61.136.222.*,待回复,待回复,未交办,0,0,夷陵区委书记,投诉,城建,微信小程序,,,,,0,1,1.0,,,,,,0,1,1654144990, 湖北省 宜昌市,,,False,2022-05-31
0,14919566,6953093,2209,2,7.0,0,W***,弘洋新都汇出行难,，现在从发展大道与中兴路口做了中央隔离带，中兴路直行通道封闭。同时，在购房时，开发商承诺在新都汇小区门口会留有路口，方便车辆进出小区。,1653968135,120.202.67.*,待回复,待回复,未交办,0,0,夷陵区委书记,投诉,城建,微信小程序,,,,,0,1,1.0,,,,,,0,1,1654044078, 湖北省 宜昌市,,,False,2022-05-31
1,14918609,6952596,543,6,1.0,0,Y***,天津返邯,"学生天津北辰河北工业大学6月2号毕业返邯需要集中隔离吗？什么政策，费用如何？
请尽快回复，急",1653964963,117.136.47.*,办理中,待回复,线上交办,0,0,河北省委书记倪岳峰,求助,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1654069502, 河北省 廊坊市,,,False,2022-05-31
2,14918372,6952418,2209,6,7.0,0,人***,小区出口主干道，未充分考虑小区居民出行便利,中兴路口原本是一个直通路口，现在从发展大道与中兴路口做了中央隔离带，中兴路直行通道封闭。同时，在购房时，开发商承诺在新都汇小区门口会留...,1653964159,117.136.81.*,待回复,待回复,未交办,0,0,夷陵区委书记,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1653984304, 北京市,,,False,2022-05-31
3,14917954,6952267,5069,5,,116,Z***,疫情防控,希望国家尽快完善各地疫情防控政策，尽量做到全国一盘棋，政策相对统一，尤其是行程卡绿色带星问题，全国各地加码情况极其严重，一律要求集中隔离</label...,1653962640,223.72.40.*,待回复,待回复,未交办,0,1,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1654131370, 北京市,,,False,2022-05-31
4,14916858,1118748,1157,5,7.0,0,黄***,建议将商务中心区伯阳路和迎宾大道交叉路口打通,随着商务中心区快速发展，伯阳路已成为商务区主要干道，但是该路与迎宾大道交叉处被迎宾大道路中心绿化带隔离，使伯阳路人为分割，东西段未实现...,1653958391,218.29.162.*,待回复,待回复,未交办,0,0,三门峡市委书记刘南昌,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1653984959, 河南省 三门峡市,,,False,2022-05-31
5,14913090,3379929,573,1,4.0,0,皮***,关于移动不限量套餐提速3.1M,"领导，随着5G和短视频领域的迅速发展,流量一下子就用完了，而不限量套餐且限速1M根本满足不了日常生活，限速1M只能聊聊文字信息，连微信语音都搞不了，而且现在疫情期间，居家<label style='c...",1653916393,112.97.81.*,待回复,待回复,未交办,0,0,湖南省委书记张庆伟,咨询,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1654069502, 广东省 深圳市,,,False,2022-05-30
6,14912154,4976848,544,2,4.0,0,美***,鑫界王府拆违建,鑫界王府小区高层业主投诉小区内隔离栅栏围墙是违建，侵犯高层业主享有的小区公共空间，公共道路和公共绿地，业主投诉市长热线几个月，区政府和...,1653911049,36.98.138.*,办理中,待回复,线上交办,0,0,河北省省长王正谱,投诉,企业,微信小程序,,,,,0,1,1.0,,,,,,0,1,1654069502, 浙江省 杭州市,,,False,2022-05-30
7,14911860,3226503,3002,2,6.0,0,y***,米东南路西一巷人行道上都是违停私家车,建议在人行道上加隔离墩，防止违停！,1653909150,116.178.222.*,已办理,已办理,线下交办,0,0,米东区委书记,投诉,交通,客户端,,,,,0,1,1.0,,,,,,0,1,1654069502, 辽宁省 朝阳市,,,False,2022-05-30
8,14911445,4850735,806,2,7.0,0,无***,鑫界王府高层以及洋房的隔离栅栏,高层业主生活在一个狭长的过道里面，容积率严重不达标，多次找到办事处，但是迟迟不予认定违建，高层业主的生存空间堪忧，消防安全不达标,1653906314,222.223.220.*,待回复,待回复,未交办,0,0,石家庄市市长马宇骏,投诉,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1654091197, 河北省 石家庄市,,,False,2022-05-30
9,14911144,6946790,2002,1,12.0,0,而***,疫情返乡政策,郑州市惠济区持有十四天在校封闭证明，六月一号返回陕西省渭南市蒲城县需要七天集中隔离吗？,1653904616,182.118.236.*,已办理,已一次评价,未交办,0,0,蒲城县委书记,咨询,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1653975650, 河南省 郑州市,,,False,2022-05-30
0,14910739,6948669,579,6,7.0,0,W***,关于三亚市首套人才房的实情,1.违规分区、欺骗消费者：在2019年购房现场公示规划图并未标明一二期分区隔离示意，且在选房前、选房时、至选房结束均未明确告知分区管理...,1653902582,36.1.74.*,办理中,待回复,线上交办,0,0,海南省委书记沈晓明,求助,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1654236496, 海南省 海口市,,,False,2022-05-30
1,14910135,6948250,567,6,7.0,0,贾***,松隽阳光城三期迟迟不开工，年底就到交房日期了,"大量半成品在那里，中间停工时间过长，会形成隔离层了，影响质量！
外墙未施工完成，雨水寖入墙体，影响房子质量，地暖门窗未施工，也有影响。",1653899877,112.54.80.*,待回复,待回复,未交办,0,0,山东省委书记李干杰,求助,城建,客户端,,,,,0,1,,,,,,,0,0,1654051371, 山东省,,,False,2022-05-30
2,14909673,5768685,1406,1,1.0,116,W***,关于从西安返回的防疫措施,本人目前在西安的曲江新区，近期要返回西峰，再没去过其他地方，请问回来后是否需要隔离或者留观？,1653898167,117.136.50.*,已办理,已办理,未交办,0,2,庆阳市市长周继军,咨询,治安,微信小程序,,,,,0,1,,,,,,,0,0,1654069502, 北京市,,,False,2022-05-30
3,14909655,1224253,875,6,4.0,0,聚***,疫情隔离 烟草证过期,我因为疫情的原因，居家隔离，4.28号隔离完事，我马上到我们当地行政...,1653898090,119.113.134.*,办理中,待回复,线上交办,0,4,大连市委书记胡玉亭,求助,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1653998089, 辽宁省 大连市,,,False,2022-05-30
4,14909398,6947642,753,5,6.0,0,江***,通州区九棵树东路与梨园中路加装人行通道信号灯,"尊敬的通州区领导：

通州区九棵树东路与梨园中街丁字交叉路口，群众过马路无便捷设施，没有信号灯人行横道或过街天桥，新通国际花园、梨园新村、梨园东里为大型居住社区，社区常住几千人以上，要想从梨园中街通过...",1653896881,123.117.232.*,办理中,待回复,线下交办,0,0,通州区委书记赵磊,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1654067676, 北京市,,,False,2022-05-30
5,14909107,3136084,569,1,2.0,0,W***,新生儿上户口等待时间过长,可疫情政策往返异地要求居家隔离，一来一回就是半个多月，而且必须要求父或母亲自到场，能否采取先受理后邮寄的便民方式办理，减少疫情期间的多...,1653895736,42.229.25.*,待回复,待回复,未交办,0,0,河南省委书记楼阳生,咨询,政务,微信小程序,,,,,0,1,,,,,,,0,0,1653998089, 河南省 新乡市,,,False,2022-05-30
6,14908972,6947394,1955,2,7.0,0,爱***,注重安全和消防，把说的都落实到位,极不安全，并且楼内被贴了很多小广告，物业不管什么事都是推脱到业主身上让自己处理，请相关部门设身处地的想一想；②4号楼下，一天停满电动车，人走的路都快没了，还有的拉电充电，阻碍消防通道且极不安全，请增加...,1653895230,124.114.122.*,待回复,待回复,未交办,0,0,雁塔区委书记,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1654003971, 陕西省 西安市,,,False,2022-05-30
7,14908825,6947394,1955,2,7.0,0,爱***,人行道路不通,等驾坡街道阳光小区北门德邻路南侧人行道设计缺陷①原阳光小区北二门位置天天车辆违停，行人无法通过，并且夏天的时候一下雨就积水行人无法通行，请将此处修建同两侧一般高或者增加<label style='co...,1653894650,124.114.122.*,待回复,待回复,未交办,0,0,雁塔区委书记,投诉,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1654075221, 陕西省 西安市,,,False,2022-05-30
8,14908169,5005701,753,1,11.0,0,W***,居家隔离,咨询配合居家隔离期间单位工资如何计算？谢谢,1653891493,223.104.39.*,办理中,待回复,线下交办,0,0,通州区委书记赵磊,咨询,就业,微信小程序,,,,,0,1,,,,,,,0,0,1654068197, 北京市,,,False,2022-05-30
9,14907729,6906246,4025,6,13.0,0,W***,京台高速东风路北短西侧安装声噪隔离带,声音太大了让领导来试试感受一下，开发区将军大道南首黑马牡丹花都小区，来感受下！,1653889178,182.32.179.*,已办理,已办理,未交办,0,0,德城区委书记,求助,环保,微信小程序,,,,,0,1,,,,,,,0,0,1654147326, 山东省 青岛市,,,False,2022-05-30
0,14907008,3195563,2783,1,2.0,0,老***,疫情管理政策咨询,"2.6月1日至6月10日期间省外低风险地区、行程码不带星号并持48小时核酸报告的人员，到临洮需要隔离吗？
3.如需<label sty...",1653885807,120.236.163.*,已办理,已办理,未交办,0,0,临洮县委书记,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1653891524, 广东省,,,False,2022-05-30
1,14906764,6593157,2399,1,12.0,0,l***,省外低风险返回措施？,省外山东潍坊昌邑低风险地区返回新安县，到底是三天两检还是居家隔离7天？,1653884613,125.43.69.*,已办理,已一次评价,线下交办,0,0,新安县委书记,咨询,医疗,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1653968864, 河南省 洛阳市,,,False,2022-05-30
2,14906108,1224253,3474,6,4.0,0,聚***,烟草证疫情隔离过期,我因为疫情的原因，居家隔离，4.28号隔离完事，我马上到我们当地行政...,1653881625,119.113.134.*,已办理,已办理,未交办,0,0,中山区委书记,求助,企业,PC浏览器,,,,,0,1,,,,,,,0,0,1653891524, 辽宁省 大连市,,,False,2022-05-30
3,14906041,6945998,1029,5,1.0,0,李***,安徽建工技师家属区相关问题反馈,后来因为疫情，学校将家属区和学校用围栏隔离起来。共同抗疫，家属区的居民都理解支持，随着近期多起交家属区拐弯处以及孩子活动时引发的交通安...,1653881368,36.62.143.*,待回复,待回复,未交办,0,1,合肥市委书记虞爱华,建言,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1653891524, 安徽省 合肥市,,,False,2022-05-30
4,14905475,6842052,5119,2,7.0,0,W***,房产销售,请政府部门介入，敦促开发商解决，帮助业主实现硬隔离诉求,1653879385,115.171.134.*,已办理,已办理,线下交办,0,0,北京经济技术开发区管委会主任梁胜,投诉,城建,微信小程序,,,,,0,1,0.0,,,,,,0,1,1653887623, 北京市,,,False,2022-05-30
5,14904544,6945040,555,6,2.0,0,z***,回家不给结公工资,上海耒工建筑劳务有限公司 ，老板:廖x青， 在工地干活儿， 一共15个人 ，总工资170000左右，我们现在申请返乡 ，有说扣我们生活费 ，当初来的时候，他们答应我们说管吃管住，我们才来的 ，扣生活费...,1653876073,117.136.8.*,待回复,待回复,未交办,0,0,上海市委书记李强,求助,政务,客户端,,,,,0,1,0.0,,,,,,0,1,1653998089, 上海市,,,False,2022-05-30
6,14902801,6395233,2366,2,6.0,0,我***,违规停车,雅居车库出入口均设在兴华南街、淮南街，因淮南街、兴华南街车辆乱停乱放，造成业主车辆出行不便，加之兴华南街接送学生，基本上都是单车道通行，需要等上好几个红绿灯，加之道路没有设置机非<label styl...,1653867123,1.198.223.*,已办理,已办理,未交办,0,0,二七区委书记,投诉,交通,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1653891524, 河南省 郑州市,,,False,2022-05-29
7,14902119,6944451,543,2,7.0,0,W***,安新县湿地华城小区经常停水 ,该小区几乎每天爆水管，经常停水，尤其是夏季，有时候甚至停水一星期，包括疫情期间，居家隔离人员深受停水困扰，无法正常生活。,1653857245,124.237.16.*,办理中,待回复,线上交办,0,0,河北省委书记倪岳峰,投诉,城建,微信小程序,,,,,0,1,,,,,,,0,0,1653985048, 河北省 邯郸市,,,False,2022-05-29
8,14902003,4221829,989,6,11.0,0,贺***,工厂不发工资,地址（太仓市陆渡镇崇恩路56号）我在2022年3月18日被感染新冠肺炎是一名无症状感染者，我老婆和我同在一个厂是密切接触者者我们是封控区我们隔离</l...,1653848241,180.162.81.*,办理中,待回复,线下交办,0,0,苏州市委书记曹路宝,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1653891524, 上海市,,,False,2022-05-29
9,14901650,2907075,2731,2,7.0,0,有***,建宁西路没有照明造成交通事故,安宁区建宁西路高新什字以新康花园，一直没有路灯，好长时间了，刚刚造成交通事故，前段时间也有交通事故，是司机看不见隔离带，不知道什么原因...,1653839508,42.91.3.*,待回复,待回复,未交办,0,0,安宁区委书记,投诉,城建,客户端,,,,,0,1,1.0,,,,,,0,1,1653960407, 甘肃省 兰州市,,,False,2022-05-29
0,14901437,6943995,2352,6,4.0,0,没***,远方驾校私自扣留学员的国家补贴金,我有这位同学的联系方式，本人现在因上海疫情居家隔离中，每月都有房贷车贷要还生活压力太大，急需补贴金解我燃眉之急，在此恳请各位领导主持公...,1653837520,117.136.8.*,已办理,已办理,未交办,0,0,利辛县委书记,求助,企业,手机浏览器,,,,,0,1,,,,,,,0,0,1653891524, 上海市,,,False,2022-05-29
1,14901382,1417795,5069,5,,116,j***,希望对于弹窗人员相关规定更细化，更明确,"1.弹窗人员居家隔离，核酸可以不可以去外面做，哪个类型可以，哪个类型不可以？那么如果能出去核酸了，每天出去锻炼一下行不行。
2.弹窗人...",1653837109,114.250.255.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,手机浏览器,,,,,0,1,,,,,,,0,0,1653966704, 北京市,,,False,2022-05-29
2,14901314,6944057,5069,5,,0,中***,建议关注防疫工作中的浪费问题,部分省市，动辄对入境内人员集中隔离管控，某市对来自北京人员一律集中隔离</label...,1653836661,60.8.209.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,PC浏览器,,,,,0,1,,,,,,,0,0,1653966704, 河北省 张家口市,,,False,2022-05-29
3,14899475,2771356,5069,5,,0,车***,各地返乡隔离政策是否可以统一一下,目前离沪返乡各地政策均不一样，有的自费隔离有的免费隔离，上海目前部分...,1653825512,117.143.135.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,微信小程序,,,,,0,1,,,,,,,0,0,1653966704, 上海市,,,False,2022-05-29
4,14899233,6565337,2329,5,6.0,0,W***,关于105国道安全隐患的建议,自太和至亳州105国道路，今日途径此路段看到部分路段做有道路中间隔离带高度较高，尤其是在人行横道路口<label style='col...,1653823628,223.246.53.*,已办理,已办理,未交办,0,0,太和县委书记,建言,交通,微信小程序,,,,,0,1,,,,,,,0,0,1653891524, 安徽省 宿州市,,,False,2022-05-29
5,14898925,5234315,1428,2,1.0,0,n***,西夏区广育巷违停问题,全路段加装隔离护栏。违停车辆全天占道影响过往车辆和行人非机动车安全导致消防车也不能正常通行。请彻底解决此路段违停情况，保障路面4米以上...,1653821364,119.60.49.*,已办理,已办理,未交办,0,0,银川市市长赵旭辉,投诉,治安,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1653891524, 宁夏回族自治区 银川市,,,False,2022-05-29
6,14898864,6942858,1136,6,7.0,0,一***,管城区德风街新修路段变停车场,尊敬的市长，能否敦促管城区将德风街隔离栏杆尽快装上，德风街道路自去年已打通，路灯及绿化已安装完毕，但是路中间的<label style...,1653820968,39.144.177.*,已办理,已办理,未交办,0,0,郑州市市长何雄,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1654052247, 北京市,,,False,2022-05-29
7,14898822,2672647,2427,2,7.0,0,我***,城诚三英里违规交房,3.小区一侧紧临商业街后窗，存在严重安全隐患和消防隐患4.小区没有正式大门，敷衍了事5把这4栋楼单独隔离出去，绿化各种设施严重减配交付,1653820658,117.136.107.*,办理中,待回复,线下交办,0,0,红旗区委书记,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1653960407, 北京市,,,False,2022-05-29
8,14898030,6942360,3561,9,2.0,0,l***,感谢信,致兴宁区集中隔离医学观察点工作专班、兴宁区银河大酒店工作人员和医护人员们：我是5月23日从上海返邕的一名大学生，从23日晚上抵达南宁东...,1653814977,220.173.206.*,办理中,待回复,线下交办,0,0,兴宁区委书记,感谢,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1653873788, 广西壮族自治区 河池市,,,False,2022-05-29
9,14897346,1169258,873,2,7.0,0,o***,皇姑华润万象汇东侧北侧道路堵塞严重,，自从2022年5月20日皇姑万象汇开业以来，鸭绿江东街道路堵塞严重，本来不宽的二排车道，道路二侧都停车，还过127路公交车，加上电动车，大货车，已经严重影响周边居民的正常出行，加至市政部门给道路加上...,1653810337,59.44.59.*,待回复,待回复,未交办,0,0,沈阳市委书记王新伟,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1653984448, 辽宁省 沈阳市,,,False,2022-05-29
0,14897163,5320284,3464,2,7.0,0,安***,关于建议拆除绿化带，拓宽永安街的投诉,特别华润荣华府的西侧，机动车与人行路之间，新修绿化隔离带，更加增加了道路的拥堵。建议相关部门科学规划，提早布局，尽快拆除绿化带，拓宽路...,1653808993,175.167.130.*,已办理,已办理,线上交办,0,0,皇姑区委书记,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1653958541, 辽宁省 沈阳市,,,False,2022-05-29
1,14897044,1382778,3481,5,6.0,0,王***,重大安全隐患解决办法,S212盖亮线公路，路中间隔离带，工人每天上下班，都必须在，危险的隔离</label...,1653808182,119.112.90.*,办理中,待回复,线下交办,0,0,普兰店区委书记,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1653891524, 辽宁省 大连市,,,False,2022-05-29
2,14896941,6941961,787,1,7.0,0,9***,香堡花园一期和三期之间临时围挡何时拆,目前所有工程已完工，围绕三期的临时围挡大部分已拆除，但香堡花园一期地库出口位置和三期之间的围挡开发商迟迟未拆除，之前还以工地有安全隐患为由多次对围挡进行加固，现在所有工程已完工，最近开发商还在新修的道...,1653807500,36.106.36.*,已办理,已办理,未交办,0,0,东丽区委书记谢元,咨询,城建,PC浏览器,,,,,0,1,1.0,,,,,,0,1,1653959199, 浙江省 杭州市,,,False,2022-05-29
3,14896549,6896580,543,6,2.0,0,上***,石家庄市井陉县关于上海返石大学生隔离费用,我是石家庄在上海就读的大学生，前几天给石家庄便民热线打电话，工作人员跟我说河北省出了政策说上海返石大学生回家免费隔离，而且我的同学们返...,1653804269,220.196.192.*,办理中,待回复,线上交办,0,0,河北省委书记倪岳峰,求助,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1653968864, 江苏省 徐州市,,,False,2022-05-29
4,14896260,5008318,5080,5,,0,被***,疫情跨省市黄码无法正常工作生活,建议在全国普及核酸检测常态化后，除疫情发生地外其他地区凭48小时核酸证明可以跨省市自由通行不赋黄码不隔离，赋予民众正常的工作生活的便利...,1653802188,42.236.210.*,待回复,待回复,未交办,0,0,国家医疗保障局党组书记、局长胡静林,建言,,客户端,,,,,0,1,,,,,,,0,0,1654052861, 河南省 郑州市,,,False,2022-05-29
5,14896184,2897392,584,5,7.0,0,v***,绵阳市园艺街路政规划问题建议,"领导你好，我是绵阳市涪城区玉泉中路喜来公社小区住户，想反馈本地路政规划问题

近日，我所在小区前园艺街道路中央增设了隔离护栏，阻断了九...",1653801659,125.67.133.*,办理中,待回复,线上交办,0,0,四川省省长黄强,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1653925590, 四川省 绵阳市,,,False,2022-05-29
6,14895823,6941212,810,2,6.0,0,磐***,金梦海湾、秦皇小巷片区火车鸣笛产生的噪音问题,金梦海湾、秦皇小巷属于秦皇岛市这座旅游城市一道靓丽的风景线，但这片区火车鸣笛产生的噪音让附近的居民和游客、食客都休息、吃不好，心情郁闷，究其原因，原来是这片区铁路存在以下三种情况：1、两侧都没<lab...,1653799190,106.118.98.*,办理中,待回复,线下交办,0,0,秦皇岛市市长丁伟,投诉,交通,手机浏览器,,,,,0,1,1.0,,,,,,0,1,1653891524, 河北省 唐山市,,,False,2022-05-29
7,14895822,5207541,2411,2,7.0,0,W***,民主路铜马南隔离墩伤人,尊敬的解放区领导，我爱人昨天晚上七点多骑电动车被民主路铜马南金属隔离墩碰伤腿部，缝合三针，由于此处<label style='colo...,1653799183,42.234.53.*,待回复,待回复,未交办,0,0,解放区委书记,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1653958196, 河南省 郑州市,,,False,2022-05-29
8,14894915,4670565,1166,5,10.0,0,人***,关于有条件的学校对社会开放体育场的建议,市区本身在这个方面比较落后，是否可以考虑响应教育部的号召，试点在中心城区（尤其是沙河以内的区域），先选择几个有条件的（体育场临街，且能做到体育场和教育区<label style='color:red'...,1653793887,39.149.90.*,已办理,已办理,未交办,0,1,周口市市长吉建军,建言,文娱,PC浏览器,,,,,0,1,,,,,,,0,0,1653891524, 北京市,,,False,2022-05-29
9,14894151,6940719,1655,1,6.0,0,岁***,疫情回家,您好 请问现在省内低风险回广平 需要隔离嘛？,1653790059,36.98.242.*,已办理,已一次评价,未交办,0,0,广平县委书记,咨询,交通,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1653891524, 浙江省 杭州市,,,False,2022-05-29
0,14893399,6940329,3504,2,13.0,0,愤***,核酸检测时用喇叭扰民 ,打社区电话时 对方态度傲慢 还说不服可以去投诉， 防疫人员的辛苦百姓是看在眼里的 也是记在心里的 ，但这不是解决问题的借口 ，老百姓在家也很难过 没有工作 还要交房贷，车贷陪 孩子上学了嘛压力山大  ...,1653785845,61.137.212.*,待回复,待回复,未交办,0,0,振兴区委书记,投诉,环保,客户端,,,,,0,1,0.0,,,,,,0,1,1653813834, 辽宁省 丹东市,,,False,2022-05-29
1,14892788,6395233,2366,2,6.0,0,我***,违停车辆,雅居车库出入口均设在兴华南街、淮南街，因淮南街、兴华南街车辆乱停乱放，造成业主车辆出行不便，加之兴华南街接送学生，基本上都是单车道通行，需要等上好几个红绿灯，加之道路没有设置机非<label styl...,1653780938,106.34.115.*,已办理,已办理,未交办,0,0,二七区委书记,投诉,交通,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1653813834, 河南省 开封市,,,False,2022-05-28
2,14891049,6939511,1220,2,6.0,0,W***,申请梅关高速全封闭隔音屏建设,扩建对车辆通行顺畅是好事，但不能忽略隔离噪音的建设！！！,1653748865,223.104.64.*,待回复,待回复,未交办,0,0,深圳市市长覃伟中,投诉,交通,微信小程序,,,,,0,1,0.0,,,,,,0,1,1653813834, 山西省,,,False,2022-05-28
3,14889953,2445859,812,1,6.0,0,一***,G107改扩建老107那段扩建吗,看到G107（南二环），从东往西过了新建南湖特大桥折向南借用老G107到马头，不知道老107这段是否会扩建，老107这段机动车非机动车无隔离</lab...,1653742174,120.9.94.*,办理中,待回复,线下交办,0,1,邯郸市市长樊成华,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1653891524, 河北省 邯郸市,,,False,2022-05-28
4,14889556,6757912,1399,1,14.0,0,甲***,在甘肃省省内高校学生返张的疫情防控安排,我想咨询下在省内的高校放暑假回到张掖需要隔离吗？,1653739539,42.88.104.*,已办理,已办理,未交办,0,1,张掖市委书记卢小亨,咨询,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1653891524, 甘肃省 兰州市,,,False,2022-05-28
5,14889424,6938710,792,5,1.0,0,效***,杨堤到九十二中路段辅路车辆行驶混乱,由杨堤到九十二中路段机动车占用非机动车道行驶给过往车辆及行人带来了极大的安全隐患，尤其是早晚高峰期，我希望能请有关部门在此路段上放上隔离</label...,1653738659,111.163.142.*,已办理,已办理,未交办,0,0,北辰区区长徐晖,建言,治安,手机浏览器,,,,,0,1,,,,,,,0,0,1653891524, 天津市,,,False,2022-05-28
6,14889408,6938213,1387,6,4.0,0,J***,甘肃鲁公大宅装饰有限公司诱导客户交定金,我疫情回去要隔离工作繁忙没精力，担心后期出现更恶劣问题无法挽回，因此向领导求助：退还1万8定金，解除合作，严格监管鲁公！,1653738539,223.104.9.*,待回复,待回复,未交办,0,1,兰州市委书记 朱天舒,求助,企业,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1653788817, 四川省 成都市,,,False,2022-05-28
7,14887251,4439947,3843,1,6.0,0,W***,回原平是否要隔离？,领导您好，我现在在北京，我所居住的街道是低风险地区，最近一个月，几乎每天都做核酸，都是阴性，现在回原平的话，是否要隔离？是集中<lab...,1653724068,117.136.38.*,已办理,已办理,未交办,0,0,原平市委书记,咨询,交通,微信小程序,,,,,0,1,0.0,,,,,,0,1,1653813834, 北京市,,,False,2022-05-28
8,14886147,4097522,549,2,7.0,0,c***,投诉大连电信分公司,使用手机号码是17741154xxx于2022年5月28号被电信公司局停，此号码使用4年多，经与大连电信沟通，要求机主本人携带机主身份证回大连电信营业厅办理开机，现在长春疫情刚刚稳定，无法回大连办理，...,1653717508,36.48.27.*,办理中,待回复,线下交办,0,0,辽宁省委书记张国清,投诉,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1653811837, 吉林省 吉林市,,,False,2022-05-28
9,14885943,2906191,759,9,2.0,0,l***,感谢丰大国际酒店隔离点,我的女儿面临高考，丰大国际大酒店隔离点安老师，为我和女儿隔离提供一切...,1653716147,124.202.240.*,办理中,待回复,线下交办,0,0,大兴区委书记王有国,感谢,政务,客户端,,,,,0,1,,,,,,,0,0,1653875301, 北京市,,,False,2022-05-28
