,tid,userId,fid,typeId,domainId,topicId,nickName,subject,content,dateline,ip,stateInfo,traceInfo,processInfo,hasReported,favNum,forumName,typeName,domainName,sourceName,answerId,answerContent,answerDateline,answerOrganization,userType,threadState,publicAttachment,userFavStatus,grade,gradeLevel,gradeManner,gradeSpeed,trashRecheckState,attachment,threadsCheckTime,from,shisiwu,date
6,13827164,5209757,1717,1,6.0,0,好***,北京返回涿鹿政策了解,我想知道现在从北京返回涿鹿有什么政策，北京行程卡带星，回来需要自费隔离还是什么？,1647578101,120.1.215.*,已办理,已办理,线下交办,0,0,涿鹿县委书记,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1647744788, 河北省 石家庄市,False,2022-03-18
7,13827000,6348181,756,6,7.0,0,良***,请求领导帮忙拆除顺和路7号院中间围挡,此事和物业沟通多次未果，开发商以还在施工为由一直推脱，7号院交房已久，商品房早已入住，恳请领导帮助解决拆除铁皮墙，不能因为购买价格问题就分割小区，这违反了法律，更违背了保障房的初衷，无论是铁皮墙还是植...,1647577123,125.34.83.*,待回复,待回复,未交办,0,1,顺义区区长龚宗元,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1647744788, 北京市,False,2022-03-18
8,13826936,6348191,1395,1,12.0,0,X***,隔离点收费,您好，我是麦积区东安饭店人员，我想咨询下天水隔离点采核酸是怎么收费的，这里平常一次40，明天<label style='color:r...,1647576794,42.90.140.*,已办理,已办理,未交办,0,0,天水市委书记张永霞,咨询,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647833756, 甘肃省 兰州市,False,2022-03-18
9,13826914,6348126,559,5,14.0,0,浙***,建议浙江专升本不延期,一、浙江省专升本考试是面向浙江省专科院校考生的考试，将近7万考生报名，虽然人口流动较大，但是在浙江精准防疫下，一生一策并且设置隔离考场...,1647576701,223.104.247.*,已办理,已办理,未交办,0,1,浙江省委书记袁家军,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647660826, 北京市,False,2022-03-18
0,13826561,6347982,994,6,2.0,0,馨***,居家隔离足不出户13天阴性还要去集中隔离,连云港市海州区福园名邸3号楼，中风险封控区，整栋楼除确诊的无症状感染者和上下两层邻居集中隔离外，其他人全部居家<label style...,1647575101,112.21.211.*,已办理,已办理,线上交办,0,0,连云港市市长马士光,求助,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1647833756, 江苏省 连云港市,False,2022-03-18
1,13826557,6348036,1396,1,12.0,0,W***,集中隔离，核酸收费问题,请问下领导，我们次密接集中隔离，房间收费我们认了，为什么采集核酸也收费，秦州区一天一做，为什么麦积区1-4-7天做，每次都收了费用做，...,1647575092,118.183.158.*,已办理,已办理,未交办,0,1,天水市市长王国先,咨询,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1647845275, 甘肃省 陇南市,False,2022-03-18
2,13826515,6347874,1969,1,12.0,0,小***,核酸检测收费,在2022年3月16日来我家做核酸检测一个人38元，回家5天了说让居家隔离。我咨询居家<label style='color:red'...,1647574862,123.139.85.*,已办理,已一次评价,未交办,0,0,陈仓区委书记,咨询,医疗,手机浏览器,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647744788, 陕西省 西安市,False,2022-03-18
3,13825900,6347473,1395,5,6.0,0,花***,出租车,昨天坐出租车发现交发出租车内装有一层透明塑料膜，把前后排进行了有效的隔离，疫情特殊时期我觉得这个想法非常好，对我们乘客和司机都是双重的...,1647572525,60.165.100.*,已办理,已办理,未交办,0,0,天水市委书记张永霞,建言,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1647832102, 甘肃省 天水市,False,2022-03-18
4,13825776,2752114,2320,2,2.0,0,思***,出具社区证明的求助,本人房子买在安徽汊河碧桂园，工作在南京，每天要往返汊河桥，现在因为行程码带⭐，汊河要求带⭐居家隔离3+11，本人也配合<label s...,1647572118,36.62.245.*,已办理,已一次评价,线下交办,0,0,来安县委书记,投诉,政务,客户端,,,,,0,1,,,5.0,5.0,5.0,5.0,0,0,1647937587, 安徽省 合肥市,False,2022-03-18
5,13825256,3375713,839,1,12.0,0,无***,时空伴随者集中隔离需要自费？,去年过年从天津低风险地区回晋中榆次  政策要求居家隔离14天   居家隔离</lab...,1647570111,218.68.219.*,待回复,待回复,未交办,0,1,晋中市委书记吴俊清,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1647875615, 天津市,False,2022-03-18
6,13825240,6347133,1960,2,11.0,0,W***,公司拖欠工资,2月10日因26日与确诊人员有接触判定为密接，被当地防疫隔离至27日。按西安市疫情工资支付规定新冠确诊、无症状、密接应支付全部工资。公...,1647570075,223.90.131.*,待回复,待回复,未交办,0,0,莲湖区委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647744343, 河南省 周口市,False,2022-03-18
7,13825094,6332594,827,6,11.0,0,开***,未签订合同，私人生活受到影响,尊敬的书记您好，我是小店区体检合格的一名工作人员，经过笔试面试层层选拔终于要与**人力资源公司签合同了，但是在即将签合同的前两天，太原突然出现疫情，我被<label style='color:red'...,1647569539,171.118.16.*,已办理,已办理,未交办,0,2,太原市委书记韦韬,求助,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647832102, 山西省 太原市,False,2022-03-18
8,13824736,6346680,597,5,6.0,0,大***,银川金凤区长城中路（特教中心段）交通,长城中路（宁安大街段--亲水大街段）长度约1千米，中间有隔离护栏，在银川市特教中心门口这里开了一个豁口，可能是方便行人过马路吧。,1647568107,111.49.38.*,已办理,已办理,未交办,0,0,宁夏回族自治区党委书记梁言顺,建言,交通,PC浏览器,,,,,0,1,,,,,,,0,0,1647660826, 宁夏回族自治区,False,2022-03-18
9,13824698,5326510,1387,1,14.0,0,W***,幼儿园幼儿被社区要求隔离费用谁承担,您好，我是安宁区一所幼儿园，本次疫情期间，幼儿园严格按照防疫要求进行管理，全园已及时报备上级部门并根据要求停课，园内其他幼儿向所在社区报备后，社区要求集中<label style='color:red...,1647567959,39.144.210.*,已办理,已办理,未交办,0,0,兰州市委书记 朱天舒,咨询,教育,客户端,,,,,0,1,,,,,,,0,0,1647749359, 北京市,False,2022-03-18
0,13824322,6346595,539,6,7.0,0,为***,居家隔离邻居装修噪音 对襁褓中婴儿影响大,孩子刚出生三天，被社区要求居家隔离，而邻居装修的电钻声一直持续，特别大。跟邻居协商，他们不停工，那我们刚出生的孩子就只能在家忍受这种噪...,1647566204,111.192.101.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,求助,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1647743837, 北京市,False,2022-03-18
1,13824150,3832073,755,6,7.0,0,2***,希望住建委加强执法惩处力度,2022年3月14日通过地方留言版反馈的问题（留言ID：13777699），3月17日收到相关回复，通过回复知晓开发商承诺3月21日修复相关问题，目前通过开发商物业了解知道，维修工人因为小区疫情<la...,1647565321,45.251.22.*,已办理,已一次评价,未交办,0,0,顺义区委书记高朋,求助,城建,PC浏览器,,,,,0,1,0.0,,5.0,5.0,5.0,5.0,0,1,1647743837,热心网友,False,2022-03-18
2,13823311,2948507,3427,5,13.0,0,W***,停电不通知，导致突然停电我家冰箱坏了,我一回想停电时的情况，才知道是停电造成的，我又问一下邻居3月10停电时有没有动静，我打听俩家都说都听了到嘭的一声，但有一家插座插头都坏了，又花了二十多元买了插排，但我家是已导致冰箱灯亮但已经不制冷了，...,1647559829,111.25.180.*,待回复,待回复,未交办,0,0,西安区委书记,建言,环保,微信小程序,,,,,0,1,,,,,,,0,0,1647660826, 北京市,False,2022-03-17
3,13822883,6346127,597,1,14.0,0,一***,关于宁夏公务员考试,而宁夏先是发布关于宁夏公务员考试的防疫要求，其中包括，参加本次考试的凡是来自中高风险地区者必须隔离七天，时间不到者取消考试资格。对于我...,1647554478,223.104.205.*,已办理,已办理,未交办,0,1,宁夏回族自治区党委书记梁言顺,咨询,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647743362, 北京市,False,2022-03-17
4,13822191,6345731,559,6,14.0,0,陈***,望浙江专升本考试延期,考生既要做好防疫工作，排队测核酸、申请出行证明等等，还要准备考试，精神压力巨大；身边很多朋友不在本地考试，去了考试地区后面临长时间的隔离</label...,1647531088,223.104.247.*,已办理,已办理,未交办,0,0,浙江省委书记袁家军,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647743362, 北京市,False,2022-03-17
5,13821903,1958575,1872,5,6.0,0,沿***,公路中间隔离栏,1/振兴路沿口镇政府到交警队，旧的公路隔离护栏都拆了近1个多月了，为啥到现在都没有按新的呢？是不按了嘛还是没有货到哦！如没有公路<la...,1647528724,117.175.20.*,已办理,已办理,线下交办,0,0,武胜县委书记,建言,交通,客户端,,,,,0,1,,,,,,,0,0,1647742781, 北京市,False,2022-03-17
6,13821844,5662973,1033,5,1.0,0,W***,给凤阳西路铁路桥两端加装分支路牌及整改那座桥,，让非机动车从凤阳西路于铁路那里的地下道那里行驶(同时给地下道两端的台阶上修建非机动车道)，同时把凤阳西路铁路桥上两侧划分机动车道和非机动车道的栅栏设施选择一条栅栏设施转移到桥中间用作凤阳西路铁路桥的...,1647528358,114.106.26.*,已办理,已办理,未交办,0,0,蚌埠市委书记黄晓武,建言,治安,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647742781, 安徽省 滁州市,False,2022-03-17
7,13821603,6344660,1135,6,1.0,0,热***,亚星锦绣山河南彩路，南云路成了停车场,恳请领导继续恢复加装隔离护拦，解决出行问题,1647526961,115.60.88.*,已办理,已办理,线下交办,0,0,郑州市委书记安伟,求助,治安,客户端,,,,,0,1,,,,,,,0,0,1647742781, 河南省 郑州市,False,2022-03-17
8,13821458,6337746,3768,6,12.0,0,太***,健康码随意赋黄码,但是昨天突然收到山西给赋的健康码黄码，导致学校很紧张，给孩子已经隔离了。反复拨打12345始终打不通，实在是没办法了，求助领导核实。恳...,1647526099,223.11.35.*,已办理,已办理,线下交办,0,0,小店区委书记,求助,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647850322, 山西省 太原市,False,2022-03-17
9,13820864,4389713,2094,1,6.0,0,E***,霞飞路与翁角路十字口什么时候启动改造,2.从集美西滨方向走新阳大桥，由于新旧大桥中间隔离带的存在，无法顺拐至新阳大道，极大限制了新阳大道通行功能，可否研究考虑在匝道处，打开...,1647522815,117.30.88.*,办理中,待回复,线下交办,0,0,海沧区委书记,咨询,交通,客户端,,,,,0,1,,,,,,,0,0,1647853668, 福建省 厦门市,False,2022-03-17
0,13820132,6344623,3564,6,14.0,0,2***,学校管理,我的学校是10人寝，学校以疫情为由，每次吃饭只能由2人去打饭，还要求帮隔离的同学打饭，也就是说2个人打20份饭，请领导帮帮忙。,1647519323,39.144.133.*,已办理,已办理,未交办,0,0,西乡塘区委书记,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647827456, 北京市,False,2022-03-17
1,13820082,6344737,973,2,11.0,0,卑***,疫情期间公司强行要员工上班,异地通勤人员遵守当地政府措施居家办公隔离，公司明确知道政府政策的情况下依旧强行要求员工上班。且以不来上班就开除你的理由威胁员工,1647519058,223.104.146.*,待回复,待回复,未交办,0,0,青浦区委书记徐建,投诉,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1647737199, 北京市,False,2022-03-17
2,13819208,6316289,591,2,2.0,0,W***,疫情封控管理问题,我们居家隔离已经快10天了，生活已经成为一个大问题了。为什么我们小区和南郊那边的小区政策是两样的？那边小区是那栋确诊封控那栋，其他楼栋...,1647514538,111.18.41.*,待回复,待回复,未交办,0,0,陕西省委书记刘国中,投诉,政务,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647697510, 北京市,False,2022-03-17
3,13818976,6328971,541,6,11.0,0,i***,关于天津公务员考试的相关诉求,数不清多少天的排查、核酸，我在上下班的途中坚持复习；支援津南的半个多月，我站在凌冽寒风中坚持复习；春节期间在宾馆隔离的那几个日夜，我独...,1647513305,111.30.193.*,已办理,已一次评价,线上交办,0,0,天津市委书记李鸿忠,求助,就业,PC浏览器,,,,,0,1,,,3.4,1.0,5.0,5.0,0,0,1647706487, 天津市,False,2022-03-17
4,13818888,6343944,1134,1,6.0,0,1***,请领导批准,严重影响长沙路附近小区居民的出行困难和安全，希望能打开交叉口隔离栏，还我们交通畅通无阻，谢谢,1647512850,112.224.20.*,已办理,已办理,未交办,0,0,菏泽市市长张伦,咨询,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1647876437, 山东省 济南市,False,2022-03-17
5,13818752,6316060,2981,9,14.0,116,Z***,建议得到了重视，已妥善解决,关于当初“居家隔离期间被临时志愿者持续骚扰”的事件，已经过去比较久了，当时未敢发声也是担心会被忽视或者惹来麻烦。这几天陆续有工作人员打...,1647512175,183.202.181.*,待回复,待回复,未交办,0,0,莎车县委书记,感谢,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647788896, 山西省,False,2022-03-17
6,13818424,6343678,545,5,11.0,0,x***,关于推迟2022山西省公务员选调生考试的建议,近段时间以来，由于全国各地疫情持续发展，晋外考生存在大量由于密接、流调而不得不隔离的情况，此外还存在由于健康码、行程码出现红色、黄色而...,1647510540,118.73.208.*,待回复,待回复,未交办,0,0,山西省委书记林武,建言,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1647740875, 山西省 临汾市,False,2022-03-17
7,13817946,4681650,1159,1,6.0,0,荒***,关于红泥湾镇103省道安全问题,103省道，许平南高速口南阳站以东至红泥湾镇，夜晚视线不好，未安置照明设施，目前又在路中建了水泥隔离桩，在视线不好的情况容易诱发事故，...,1647508267,223.91.80.*,办理中,待回复,线上交办,0,0,南阳市委书记朱是西,咨询,交通,客户端,,,,,0,1,0.0,,,,,,0,1,1647740372, 河南省 郑州市,False,2022-03-17
8,13817784,6343145,5069,5,,0,g***,疫情防控建言,2.各地机场、车站轮流播报从风险地区来本地的防控政策（如：高中风险镇街来渝需集中隔离或居家<label style='color:re...,1647507562,182.146.186.*,待回复,待回复,未交办,0,0,国家卫生健康委员会主任、党组书记马晓伟,建言,,PC浏览器,,,,,0,1,,,,,,,0,0,1647673075, 四川省 泸州市,False,2022-03-17
9,13817717,4759860,848,5,7.0,0,清***,打通市区凤山路非机动车道断头路,作为市区主干道的凤山路，道路东侧大部分非机动车道与机动车道用绿化带进行了隔离区分，但从凤山路的长治路口到久安路口段，机动车道与非机动车...,1647507228,124.165.225.*,已办理,已办理,未交办,0,1,吕梁市市长张广勇,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1647740372, 山西省 吕梁市,False,2022-03-17
0,13817394,4662007,541,2,7.0,0,k***,宏源热力公司供暖不达标，无人解决,家住西青新技术产业园区，3.17日天气很冷，暖气片冰凉，室温非常低，因为疫情居家隔离出不去，家里有老人孩子实在无法忍受，打供热办和热力...,1647505748,221.197.66.*,办理中,待回复,线上交办,0,0,天津市委书记李鸿忠,投诉,城建,客户端,,,,,0,1,,,,,,,0,0,1647696773, 天津市,False,2022-03-17
1,13816926,5715786,541,2,12.0,0,津***,学畔馨园底商隔离宾馆的隔离人员从小区正门进出,首先感谢市委市政府对疫情的统一部署，现在我们小区底商包括尚客优、希岸轻雅在内的宾馆都改成隔离宾馆，我们是支持政府工作的，但是大巴车、救...,1647503563,111.31.102.*,已办理,已办理,线上交办,0,0,天津市委书记李鸿忠,投诉,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1647696682, 天津市,False,2022-03-17
2,13816663,6193714,2830,2,4.0,0,人***,违约且拖欠工资,本人于2021年6月入职深圳百竹生物科技有限公司并安排在盐田港做防疫消杀工作，该公司在本人工作期间单方面违约给员工强加超负荷工作条款，遭到本人拒绝并多次沟通无效后，该公司以未完成工作为由拒绝支付工资及...,1647502216,183.8.89.*,已办理,已办理,未交办,0,0,盐田区委书记,投诉,企业,客户端,,,,,0,1,0.0,,,,,,0,1,1647768214, 广东省 梅州市,False,2022-03-17
3,13816479,6329492,566,9,11.0,0,W***,关于延期江西公务员考试的感谢信,这给了我们在外隔离考生又一次宝贵的机会，至少对我个人而言，不管自己最后的考试结果如何，能够参加考试，已经算是不负为考试做出的长期努力。,1647501183,39.129.25.*,已办理,已办理,未交办,0,0,江西省省长叶建春,感谢,就业,微信小程序,,,,,0,1,,,,,,,0,0,1647682898, 北京市,False,2022-03-17
4,13816423,5098252,989,6,12.0,0,d***,姑苏区道前街道的防疫政策,本人居住于道前街朗诗寓，于3月6日16：21从南京乘坐高铁G7243返回苏州，3月16日因南京出现疫情行程码带星，今日去姑苏区道前社区核算采集点测核酸，社区人员拒绝采样并要求我立刻居家<label s...,1647500935,223.64.98.*,已办理,已办理,线下交办,0,0,苏州市委书记曹路宝,求助,医疗,客户端,,,,,0,1,,,,,,,0,0,1647685068, 江苏省 苏州市,False,2022-03-17
5,13815818,6330888,546,1,2.0,116,Z***,黄码参加省考的问题,我想要参加省考，我目前在石家庄上学，我把考点报在了太原，我家是临汾的，我考前一周从石家庄回太原的话，如果我一下车就成了黄码，那我无法在太原隔离</la...,1647498057,111.61.205.*,已办理,已办理,线下交办,0,0,山西省省长蓝佛安,咨询,政务,手机浏览器,,,,,0,1,,,,,,,0,0,1647657547, 河北省,False,2022-03-17
6,13815513,6342040,1250,1,11.0,0,V***,一线防疫人员是否有补贴,您好，我想请问一下，作为长安镇社区网格员工作内容:每天上门为居家隔离人员服务，解封也是我们去等防疫工作，都是我们，我们这些工作人员，政...,1647496496,113.102.241.*,已办理,已办理,线下交办,0,0,东莞市市长吕成蹊,咨询,就业,手机浏览器,,,,,0,1,,,,,,,0,0,1647676820, 广东省 东莞市,False,2022-03-17
7,13815211,6341921,583,1,2.0,0,冬***,关于2022年3月26日四川省考是否延期,因为我回成都需居家隔离7天，若2022年3月18日回成都，隔离结束刚...,1647494892,120.229.96.*,已办理,已办理,线上交办,0,7,四川省委书记彭清华,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1647657547,热心网友,False,2022-03-17
8,13815046,4865822,1136,6,7.0,0,长***,谦祥兴隆城周边道路乱停车现象严重,惠济区谦祥兴隆城周边粮食西路、粮仓路机动车违法占道，双向四车道有时仅剩下一个车道，隔离栏杆损坏严重，十字路口停满车辆，经常造成道路拥堵...,1647493943,39.144.25.*,已办理,已办理,未交办,0,0,郑州市市长何雄（代）,求助,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647676406, 北京市,False,2022-03-17
9,13815010,6341822,1367,1,2.0,0,C***,西安市最新防疫管控政策对隔离时间规定等,想知道西安市最新防疫管控政策对隔离时间规定，是从密接之日起算7~14天算吗？还是按到接到流调电话起才开始算的？个人认为从末次接触时间起...,1647493764,222.91.150.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,咨询,政务,PC浏览器,,,,,0,1,,,,,,,0,0,1647657547, 陕西省 延安市,False,2022-03-17
0,13814479,1844280,1219,6,1.0,0,沪***,希望深圳出入境开通疫情期间特申通道,因为从这些城市回深圳需要隔离14天（在深圳无适切居住地），出来办证正常时间又需7-10天，这样时间成本，临时酒店<label styl...,1647490989,117.131.57.*,待回复,待回复,未交办,0,0,深圳市委书记王伟中,求助,治安,PC浏览器,,,,,0,1,,,,,,,0,0,1647676406, 上海市,False,2022-03-17
1,13813959,2262890,1289,2,5.0,0,求***,隔离无法出行携程退款要扣手续费,在2022/2/24日晚上接到了乌鲁木齐和阿勒泰防疫中心和电话，告知乘坐的CZ604航班上有确诊密接而我作为次密接要进行隔离。,1647488281,222.131.25.*,已办理,已一次评价,未交办,0,0,成都市委书记施小琳,投诉,旅游,PC浏览器,,,,,0,1,0.0,,2.2,1.0,3.0,3.0,0,1,1647684401, 北京市,False,2022-03-17
2,13813512,6340349,755,6,7.0,0,w***,顺和路7号院商品房和保障性住房要求拆除隔离,目前小区已有多个业主反馈此问题，很久了未得到解决，希望住建委履行监管职责，把保障性住房与商品住房中间的铁皮、绿植隔离拆除，维护保障性住...,1647486731,103.37.140.*,已办理,已办理,未交办,0,0,顺义区委书记高朋,求助,城建,PC浏览器,,,,,0,1,0.0,,,,,,0,1,1647581333,热心网友,False,2022-03-17
3,13813223,6340695,558,2,12.0,0,m***,望得以回复和解决,本人因3月4号坐动车1车厢有一位确诊病人我在2车厢3月4号确诊，我在3月九9被通知为密接，这时候我已经在无锡出差，接到防疫办电话也是积极配合去酒店集中...,1647485694,112.81.234.*,已办理,已办理,线上交办,0,0,江苏省省长许昆林,投诉,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1647738129, 江苏省 无锡市,False,2022-03-17
4,13812685,5455922,1653,2,11.0,0,W***,家泰锦尚拖欠工资,2.20号去公司办理补款业务，2月28号通知本人去离职，由于疫情隔离未能去办理离职手续，3.16号未发2月份工资，找售楼部经理负责人，...,1647483717,183.198.243.*,已办理,已办理,线下交办,0,0,邱县县委书记,投诉,就业,微信小程序,,,,,0,1,0.0,,,,,,0,1,1647580578, 河北省 石家庄市,False,2022-03-17
5,13812672,4022084,1368,2,12.0,0,羊***,居家防疫，疏于管理,既然是居家隔离，那就存在一定风险，产生的垃圾应该联系直接带走，存在在公共楼道，岂不是存在二次感染风险？如此防疫封户，意义又有多大？,1647483665,36.43.20.*,待回复,待回复,未交办,0,0,西安市市长李明远,投诉,医疗,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647580578, 陕西省 西安市,False,2022-03-17
6,13812550,6340396,756,6,7.0,0,虾***,顺和路7号院商品房和政策性住房要求拆除隔离,尊敬的领导您好，顺义区石园街道顺和路7号院，目前商品房和政策性住房均已交房入住，同一个地块且为同一个开发商和物业管理，中间确隔着铁皮和绿植，当时因为商品房施工设置<label style='color...,1647483273,218.244.55.*,已办理,已办理,未交办,0,1,顺义区区长龚宗元,求助,城建,手机浏览器,,,,,0,1,,,,,,,0,0,1647512641, 北京市,False,2022-03-17
7,13812521,6340354,541,6,13.0,0,就***,隔离点设置在居民小区里，合理吗？,东丽区振华里小区里面有汉庭酒店，作为隔离点合理吗？而且政府已经把在小区里面的隔离</...,1647483185,117.9.93.*,已办理,已办理,线上交办,0,1,天津市委书记李鸿忠,求助,环保,手机浏览器,,,,,0,1,,,,,,,0,0,1647738129, 天津市,False,2022-03-17
8,13812517,5704435,4089,2,7.0,0,W***,新盛贝客人才公寓,但昨天我男朋友因为去没有疫情盐城出差后被要求单独隔离，并且被通知如果以后再去其他市出差就拒绝接收，意思是不让回到公寓！我想请问领导，我...,1647483168,114.234.150.*,已办理,已办理,线下交办,0,0,泉山区委书记,投诉,城建,微信小程序,,,,,0,1,,,,,,,0,0,1647738129, 江苏省 徐州市,False,2022-03-17
9,13812512,6340286,571,6,12.0,0,市***,有关湖北疫情防疫政策,您好：本人于3月15日自苏州工业园区返回武汉，16日晚10点接到需集中隔离电话。17日开始进行集中<label style='colo...,1647483156,183.95.250.*,待回复,待回复,未交办,0,0,湖北省委书记王蒙徽,求助,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1647738129, 湖北省 襄樊市,False,2022-03-17
0,13812113,6340122,1169,6,14.0,0,t***,关于省考的一些疑问,但是没有想到西安出现了疫情，现在回湖北考试、需要隔离，但是隔离就会错...,1647481621,113.201.200.*,已办理,已办理,未交办,0,0,武汉市委书记郭元强,求助,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647738129, 陕西省 西安市,False,2022-03-17
1,13811403,6339759,903,1,12.0,0,r***,密接人员隔离政策,想咨询一下，近期新的新冠诊断指南出台后，对于密接隔离人员隔离政策。打...,1647478515,139.214.155.*,已办理,已办理,未交办,0,0,吉林市委书记贺志亮,咨询,医疗,手机浏览器,,,,,0,1,,,,,,,0,0,1647676033, 吉林省 吉林市,False,2022-03-17
2,13811353,4769695,1121,6,7.0,0,海***,招商澜海郡小区业主回家难,您好领导，我是招商澜海郡小区业主，小区共900多户于2021年上旬已经全部交房，南门主入口悦海路东到碧海路全部护栏隔离没有调头口或者设...,1647478257,112.224.160.*,办理中,待回复,线下交办,0,0,日照市委书记张惠,求助,城建,手机浏览器,,,,,0,1,0.0,,,,,,0,1,1647579504, 山东省 青岛市,False,2022-03-17
3,13810872,6330173,1153,5,7.0,0,飞***,襄县311国道和金襄大道夜间行车安全问题,311国道和金襄大道是襄县快速环路的重要通道，但目前夜间行驶过两次后发现一个很严重的安全问题：道路中间水泥隔离桩上反光设施及路标线毫无...,1647475427,123.163.55.*,已办理,已办理,未交办,0,0,许昌市委书记史根治,建言,城建,PC浏览器,,,,,0,1,,,,,,,0,0,1647501512, 河南省 平顶山市,False,2022-03-17
4,13810043,2768909,1220,6,13.0,0,2***,噪声严重扰民,疫情期间，大家都居家隔离，为什么餐厅仅在凌晨开工？,1647459686,117.136.40.*,已办理,已办理,未交办,0,0,深圳市市长覃伟中,求助,环保,客户端,,,,,0,1,0.0,,,,,,0,1,1647512233, 广东省 东莞市,False,2022-03-16
5,13809936,2629388,1367,1,12.0,0,乌***,一码通频繁变色,3.15完成集中隔离，解除隔离后回到家里。一码通由红变黄，晚上又变红...,1647452753,111.18.93.*,已办理,已办理,未交办,0,0,西安市委书记方红卫,咨询,医疗,客户端,,,,,0,1,,,,,,,0,0,1647512233, 北京市,False,2022-03-16
6,13809897,5841343,568,2,12.0,0,Z***,情况反映,目前我在泰安市泰山区财源街道教场社区，在七天集中隔离后被要求继续7天集中隔离</la...,1647450845,112.224.130.*,待回复,待回复,未交办,0,0,山东省省长周乃翔,投诉,医疗,微信小程序,,,,,0,1,,,,,,,0,0,1647875606, 山东省 青岛市,False,2022-03-16
7,13809895,6338343,1367,6,12.0,0,h***,误判密接人员请求重新研判,本人3月15日10时39分接西安疾控中心电话告知我经大数据分析本人可能为B类密接，3月16日下午18时56分被转移集中隔离。,1647450778,222.90.233.*,已办理,已办理,未交办,0,1,西安市委书记方红卫,求助,医疗,客户端,,,,,0,1,0.0,,,,,,0,1,1647512233, 陕西省 西安市,False,2022-03-16
8,13809698,5919581,543,1,12.0,0,y***,新冠肺炎疫情防控新政策,"同时，对病例实施分类收治，轻型病例由收入医院变为实行集中隔离管理等。
请问河北省是否已经开始执行？",1647446363,106.115.109.*,已办理,已办理,线上交办,0,0,河北省委书记王东峰,咨询,医疗,客户端,,,,,0,1,,,,,,,0,0,1647674921, 河北省 邯郸市,False,2022-03-16
9,13809444,6339006,572,5,11.0,0,F***,希望湖北省考如期举行,"3，湖北作为中部经济大省，有条件有能力做到：外来考生设置隔离考场。
    4，考生备考已经足够长时间，不希望被其他省份疫情耽搁。",1647443863,110.245.187.*,待回复,待回复,未交办,0,0,湖北省省长王忠林,建言,就业,PC浏览器,,,,,0,1,,,,,,,0,0,1647501512, 河北省 承德市,False,2022-03-16
0,13809365,5622073,539,1,12.0,0,Z***,关于上海低风险地区返京自费隔离咨询,从上海低风险地区返回北京，报备社区的时候说让健康监测，今天通知让居家隔离，因为是合租，只能让合租的人一起居家<label style=...,1647443222,218.241.250.*,已办理,已办理,未交办,0,0,北京市委书记蔡奇,咨询,医疗,PC浏览器,,,,,0,1,,,,,,,0,0,1647868627, 北京市,False,2022-03-16
1,13809291,6338911,805,6,6.0,0,1***,疫情期间驾照异地体检证明提交(驾照已锁定),(疫情期间往返隔离时间成本太高，且单位有要求，实在不便),1647442652,221.192.180.*,已办理,已办理,线上交办,0,0,石家庄市委书记张超超,求助,交通,手机浏览器,,,,,0,1,,,,,,,0,0,1647674921, 河北省 石家庄市,False,2022-03-16
2,13809261,6338771,565,5,14.0,0,书***,关于2022年江西省公务员考试,建议省考延期或如期并开设专门的隔离考区，所有的考生都进行了充足的准备，希望不因疫情而遗憾缺席考试，每位考生都有努力争取的权利。,1647442385,183.217.161.*,已办理,已办理,未交办,0,1,江西省委书记易炼红,建言,教育,手机浏览器,,,,,0,1,,,,,,,0,0,1647512233, 江西省 宜春市,False,2022-03-16
